pk_user,fk_direct_manager,job_title,effective_start_date,effective_end_date
13545960,6754217,Senior People Data and Research Analyst,2023-01-16,2023-01-30
13545960,8512835,Senior People Data and Research Analyst,2023-02-18,2023-03-05
13545960,6754217,Senior People Data and Research Analyst,2023-05-05,2023-06-01
13545960,8512835,Senior People Data and Research Analyst,2025-01-21,2025-01-22
13545960,,Senior People Data and Research Analyst,2025-04-16,2025-04-18
13560394,9637239,Accounts Receivable Administrator,2020-09-08,2020-09-11
13560394,9637239,Billings Administrator,2020-11-16,2021-05-10
13560394,9637239,Finance Coordinator,2023-01-13,2023-01-16
13560394,9637239,Customer Onboarding Administrator,2023-01-16,2023-03-01
13560394,9637239,Senior Accounts Receivable Onboarding Specialist,2024-06-26,2024-08-27
13560394,,Senior Accounts Receivable Onboarding Specialist,2025-04-16,2025-04-18
13560395,12718670,Sr. Software Engineer,2020-09-08,2020-09-11
13560395,12956603,Sr. Software Engineer,2022-01-18,2022-02-18
13560395,12718670,Sr. Software Engineer,2022-08-17,2022-10-05
13560395,23469784,Sr. Software Engineer,2022-10-05,2022-10-21
13560395,23469784,Senior Product Manager,2022-12-18,2022-12-22
13560395,23469784,Senior QA Engineer,2023-01-16,2023-01-30
13560395,2260755,Senior QA Engineer,2023-09-28,2023-12-01
13560395,12956603,Senior QA Engineer,2024-06-26,2024-08-27
13560395,,Senior QA Engineer,2025-04-16,2025-04-18
13560396,1377756,Sr. Software Engineer,2020-09-08,2020-09-11
13560396,,Sr. Software Engineer,2021-01-29,2023-07-28
13606936,10460409,Strategy & Consulting Contractor,2020-09-08,2020-09-11
13606936,11804756,Strategy & Consulting Contractor,2021-08-25,2021-09-23
13606936,,Strategy & Consulting Contractor,2022-02-25,2022-03-04
13606936,11804756,Senior Product Associate/Specialist,2022-12-18,2022-12-22
13606936,10460409,Senior Product Associate/Specialist,2023-01-13,2023-01-16
13606936,10460409,Associate Engineer - NLP,2023-01-16,2023-01-25
13606936,18900076,Associate Engineer - NLP,2023-04-06,2023-05-05
13606936,8512835,Associate Engineer - NLP,2024-02-20,2024-02-27
13606936,18900076,Associate Engineer - NLP,2024-08-27,2024-08-28
13606936,,Associate Engineer - NLP,2025-04-16,2025-04-18
13611820,,,2020-09-08,2020-11-17
13611820,3075032,GBSG Application Engineer,2021-12-08,2021-12-22
13611820,10808939,GBSG Application Engineer,2021-12-22,2022-04-15
13611820,10808939,Senior Operations Manager,2023-01-08,2023-01-16
13611820,10808939,Senior Application Engineer - GBSG,2023-01-16,2023-05-05
13611820,1166115,Senior Application Engineer - GBSG,2023-06-01,2023-06-05
13611820,10808939,Senior Application Engineer - GBSG,2023-08-29,2023-07-28
13611820,10808939,Senior Application Engineer- BOS,2024-09-10,2024-09-26
13611820,,Senior Application Engineer- BOS,2025-04-16,2025-04-18
13611820,,Senior Application Engineer- BOS,2025-06-03,
13632845,,,2020-09-08,2020-09-11
13632845,13131483,Customer Service Executive,2020-09-17,2020-11-22
13632845,,Customer Service Executive,2021-04-08,2023-07-28
13632846,,,2020-09-08,2020-09-11
13632846,,Sr. Software Engineer,2021-04-05,2023-07-28
13635744,8512835,"Director, People Analytics",2020-09-08,2020-09-11
13635744,4771793,"Director, People Analytics",2022-10-29,2022-11-11
13635744,4771793,"Senior Director, Customer Strategy",2022-12-18,2022-12-22
13635744,4771793,"Senior Director, People Analytics and Research",2023-01-16,2023-05-05
13635744,4771793,"Senior Principal Consultant, People Analytics and Research",2024-08-27,2024-08-28
13635744,21740703,"Senior Principal Consultant, People Analytics and Research",2024-10-11,2024-10-17
13635744,21740703,Head of People Research,2024-10-25,2024-10-29
13700533,23616333,"VP, Customer Success",2022-10-29,2022-11-11
13700533,23616333,"Vice President, Customer Success",2023-02-03,2023-05-05
13700533,28265674,"Vice President, Customer Success",2024-05-02,2024-05-29
13737097,11146420,Marketing Manager,2022-12-18,2022-12-22
13737097,11146420,Developer III,2023-01-16,2023-04-06
13737097,11146420,Front-end Developer III,2023-08-29,2023-09-28
13737097,11146420,Senior Front End Web Developer (IV),2023-09-28,2023-11-18
13737097,,Senior Front End Web Developer (IV),2025-04-16,2025-04-18
13737098,6754217,People Analytics Consultant,2022-10-29,2022-11-11
13737098,6754217,Product Manager,2022-12-18,2022-12-22
13737098,6754217,Product Designer,2022-12-24,2023-01-13
13737098,6754217,People Data Analyst,2023-01-16,2023-01-25
13737098,,People Data Analyst,2023-01-25,2023-07-28
13737199,15508085,EPAM Contractor,2022-04-24,2022-04-30
13737199,18250007,EPAM Contractor,2022-04-30,2022-05-03
13737199,6887417,EPAM Contractor,2022-08-25,2022-10-21
13737199,6887417,Software Engineer,2023-05-05,2023-05-28
13737199,6887417,Senior Software Engineer,2024-10-01,2024-10-02
13737199,12718670,Senior Software Engineer,2025-04-03,2025-04-04
13737199,,Senior Software Engineer,2025-04-16,2025-04-18
13764319,,AWS/DevOps Engineer,2022-05-24,2023-07-28
13782619,,"Director, Paid Media",2021-08-18,2023-07-28
13806222,5684293,Business Development Representative,2021-07-02,2021-09-23
13806222,,Business Development Representative,2021-10-07,2023-07-28
13822839,,EPAM Contractor,2021-08-06,2023-07-28
13822840,,Sr. Software Engineer,2020-12-15,2020-12-17
13822840,18250007,Sr. Software Engineer,2022-01-05,2022-02-18
13822840,12718670,Sr. Software Engineer,2022-07-29,2022-08-17
13822840,12956603,Sr. Software Engineer,2022-08-17,2022-10-21
13822840,12956603,Senior Product Manager,2023-01-08,2023-01-16
13822840,12956603,Senior Software Engineer,2023-01-16,2023-01-30
13822840,,Senior Software Engineer,2025-04-16,2025-04-18
13832494,3175512,Product Researcher,2022-01-09,2022-01-16
